searge,name,side,desc
STONE,STONE,2,Imported from LegacyMappings-1.7.10
EMERALD,EMERALD,2,Imported from LegacyMappings-1.7.10
field_111284_a,DECIMALFORMAT,2,Imported from LegacyMappings-1.7.10
field_151002_e,item,2,Imported from LegacyMappings-1.7.10
field_150940_b,leaves,2,Imported from LegacyMappings-1.7.10
field_150941_b,spriteProvider,2,Imported from LegacyMappings-1.7.10
field_150942_c,variants,2,Imported from LegacyMappings-1.7.10
field_150915_c,effectiveBlocks,2,Imported from LegacyMappings-1.7.10
field_77835_b,SUB_ITEMS_CACHE,2,Imported from LegacyMappings-1.7.10
field_94591_c,splashPotion,2,Imported from LegacyMappings-1.7.10
field_94590_d,drinkablePotion,2,Imported from LegacyMappings-1.7.10
field_94592_ct,potionOverlay,2,Imported from LegacyMappings-1.7.10
common,common,2,Imported from LegacyMappings-1.7.10
uncommon,uncommon,2,Imported from LegacyMappings-1.7.10
rare,rare,2,Imported from LegacyMappings-1.7.10
epic,epic,2,Imported from LegacyMappings-1.7.10
field_150929_a,recordName,2,Imported from LegacyMappings-1.7.10
field_150928_b,RECORDS,2,Imported from LegacyMappings-1.7.10
field_150908_b,crops,2,Imported from LegacyMappings-1.7.10
field_150925_a,crops,2,Imported from LegacyMappings-1.7.10
field_150916_c,EFFECTIVE_ON,2,Imported from LegacyMappings-1.7.10
field_94587_a,PLAYER_SKULL_TYPES,2,Imported from LegacyMappings-1.7.10
field_94586_c,sprites,2,Imported from LegacyMappings-1.7.10
field_150948_b,isDouble,2,Imported from LegacyMappings-1.7.10
field_150949_c,singleSlab,2,Imported from LegacyMappings-1.7.10
field_150947_d,doubleSlab,2,Imported from LegacyMappings-1.7.10
field_150934_a,attackDamage,2,Imported from LegacyMappings-1.7.10
field_150933_b,repairMaterial,2,Imported from LegacyMappings-1.7.10
none,none,2,Imported from LegacyMappings-1.7.10
eat,eat,2,Imported from LegacyMappings-1.7.10
drink,drink,2,Imported from LegacyMappings-1.7.10
block,block,2,Imported from LegacyMappings-1.7.10
bow,bow,2,Imported from LegacyMappings-1.7.10
field_77924_a,unusedString,2,Imported from LegacyMappings-1.7.10
field_151423_m,pufferfishEffect,2,Imported from LegacyMappings-1.7.10
field_77925_n,DATAVALUE_COLORS,2,Imported from LegacyMappings-1.7.10
field_92102_a,resultItem,2,Imported from LegacyMappings-1.7.10
field_147211_a,IP_PATTERN,2,Imported from LegacyMappings-1.7.10
field_92101_f,copyIngredientNBT,2,Imported from LegacyMappings-1.7.10
field_151369_A,lure,2,Imported from LegacyMappings-1.7.10
field_151370_z,luckOfTheSea,2,Imported from LegacyMappings-1.7.10
all,all,2,Imported from LegacyMappings-1.7.10
armor,armor,2,Imported from LegacyMappings-1.7.10
armor_feet,armor_feet,2,Imported from LegacyMappings-1.7.10
armor_legs,armor_legs,2,Imported from LegacyMappings-1.7.10
armor_torso,armor_torso,2,Imported from LegacyMappings-1.7.10
armor_head,armor_head,2,Imported from LegacyMappings-1.7.10
weapon,weapon,2,Imported from LegacyMappings-1.7.10
digger,digger,2,Imported from LegacyMappings-1.7.10
fishing_rod,fishing_rod,2,Imported from LegacyMappings-1.7.10
breakable,breakable,2,Imported from LegacyMappings-1.7.10
field_151388_d,ENCHANTMENT_ITERATOR_HURT,2,Imported from LegacyMappings-1.7.10
field_151389_e,ENCHANTMENT_ITERATOR_DAMAGE,2,Imported from LegacyMappings-1.7.10
field_151366_a,user,2,Imported from LegacyMappings-1.7.10
field_151365_b,target,2,Imported from LegacyMappings-1.7.10
field_151364_a,user,2,Imported from LegacyMappings-1.7.10
field_151363_b,attacker,2,Imported from LegacyMappings-1.7.10
field_145766_a,timestampFormat,2,Imported from LegacyMappings-1.7.10
field_145764_b,successCount,2,Imported from LegacyMappings-1.7.10
field_145765_c,trackOutput,2,Imported from LegacyMappings-1.7.10
field_145762_d,lastOutput,2,Imported from LegacyMappings-1.7.10
field_145763_e,commandStored,2,Imported from LegacyMappings-1.7.10
field_145761_f,customName,2,Imported from LegacyMappings-1.7.10
field_98287_c,mobRotation,2,Imported from LegacyMappings-1.7.10
field_98284_d,prevMobRotation,2,Imported from LegacyMappings-1.7.10
field_98291_j,cachedEntity,2,Imported from LegacyMappings-1.7.10
field_98222_b,nbtData,2,Imported from LegacyMappings-1.7.10
field_98221_d,behavior,2,Imported from LegacyMappings-1.7.10
field_151344_d,blockType,2,Imported from LegacyMappings-1.7.10
field_77289_h,range,2,Imported from LegacyMappings-1.7.10
field_77288_k,playerKnockbackMap,2,Imported from LegacyMappings-1.7.10
field_147481_N,processingLoadedTiles,2,Imported from LegacyMappings-1.7.10
field_147484_a,addedTileEntityList,2,Imported from LegacyMappings-1.7.10
field_147483_b,tileEntitiesToBeRemoved,2,Imported from LegacyMappings-1.7.10
field_147482_g,loadedTileEntityList,2,Imported from LegacyMappings-1.7.10
field_151302_a,x,2,Imported from LegacyMappings-1.7.10
field_151301_b,z,2,Imported from LegacyMappings-1.7.10
field_151300_a,sourceBlock,2,Imported from LegacyMappings-1.7.10
field_151308_a,world,2,Imported from LegacyMappings-1.7.10
field_82751_h,worldName,2,Imported from LegacyMappings-1.7.10
NOT_SET,NOT_SET,2,Imported from LegacyMappings-1.7.10
SURVIVAL,SURVIVAL,2,Imported from LegacyMappings-1.7.10
CREATIVE,CREATIVE,2,Imported from LegacyMappings-1.7.10
ADVENTURE,ADVENTURE,2,Imported from LegacyMappings-1.7.10
field_151360_e,AMPLIFIED,2,Imported from LegacyMappings-1.7.10
field_151361_l,hasNotificationData,2,Imported from LegacyMappings-1.7.10
Sky,Sky,2,Imported from LegacyMappings-1.7.10
field_151352_g,block,2,Imported from LegacyMappings-1.7.10
field_150574_L,jungleEdge,2,Imported from LegacyMappings-1.7.10
field_150575_M,deepOcean,2,Imported from LegacyMappings-1.7.10
field_150576_N,stoneBeach,2,Imported from LegacyMappings-1.7.10
field_150577_O,coldBeach,2,Imported from LegacyMappings-1.7.10
field_150583_P,birchForest,2,Imported from LegacyMappings-1.7.10
field_150582_Q,birchForestHills,2,Imported from LegacyMappings-1.7.10
field_150585_R,roofedForest,2,Imported from LegacyMappings-1.7.10
field_150584_S,coldTaiga,2,Imported from LegacyMappings-1.7.10
field_150579_T,coldTaigaHills,2,Imported from LegacyMappings-1.7.10
field_150578_U,megaTaiga,2,Imported from LegacyMappings-1.7.10
field_150581_V,megaTaigaHills,2,Imported from LegacyMappings-1.7.10
field_150580_W,extremeHillsPlus,2,Imported from LegacyMappings-1.7.10
field_150588_X,savanna,2,Imported from LegacyMappings-1.7.10
field_150587_Y,savannaPlateau,2,Imported from LegacyMappings-1.7.10
field_150589_Z,mesa,2,Imported from LegacyMappings-1.7.10
field_150596_a,height_Default,2,Imported from LegacyMappings-1.7.10
field_150607_aa,mesaPlateau_F,2,Imported from LegacyMappings-1.7.10
field_150608_ab,mesaPlateau,2,Imported from LegacyMappings-1.7.10
field_150605_ac,temperatureNoise,2,Imported from LegacyMappings-1.7.10
field_150606_ad,plantNoise,2,Imported from LegacyMappings-1.7.10
field_150610_ae,genTallFlowers,2,Imported from LegacyMappings-1.7.10
field_150609_ah,baseColor,2,Imported from LegacyMappings-1.7.10
field_150604_aj,topBlockMetadata,2,Imported from LegacyMappings-1.7.10
field_76754_C,fillerBlockMetadata,2,Imported from LegacyMappings-1.7.10
field_150594_b,height_ShallowWaters,2,Imported from LegacyMappings-1.7.10
field_150595_c,height_Oceans,2,Imported from LegacyMappings-1.7.10
field_150592_d,height_DeepOceans,2,Imported from LegacyMappings-1.7.10
field_150593_e,height_LowPlains,2,Imported from LegacyMappings-1.7.10
field_150590_f,height_MidPlains,2,Imported from LegacyMappings-1.7.10
field_150591_g,height_LowHills,2,Imported from LegacyMappings-1.7.10
field_150602_h,height_HighPlateaus,2,Imported from LegacyMappings-1.7.10
field_150603_i,height_MidHills,2,Imported from LegacyMappings-1.7.10
field_150600_j,height_Shores,2,Imported from LegacyMappings-1.7.10
field_150601_k,height_RockyWaters,2,Imported from LegacyMappings-1.7.10
field_150598_l,height_LowIslands,2,Imported from LegacyMappings-1.7.10
field_150599_m,height_PartiallySubmerged,2,Imported from LegacyMappings-1.7.10
field_150597_n,explorationBiomesList,2,Imported from LegacyMappings-1.7.10
field_150777_a,rootHeight,2,Imported from LegacyMappings-1.7.10
field_150776_b,variation,2,Imported from LegacyMappings-1.7.10
OCEAN,OCEAN,2,Imported from LegacyMappings-1.7.10
COLD,COLD,2,Imported from LegacyMappings-1.7.10
MEDIUM,MEDIUM,2,Imported from LegacyMappings-1.7.10
WARM,WARM,2,Imported from LegacyMappings-1.7.10
field_150514_p,yellowFlowerGen,2,Imported from LegacyMappings-1.7.10
field_150634_aD,spruceGenerator,2,Imported from LegacyMappings-1.7.10
field_150635_aE,normalVariant,2,Imported from LegacyMappings-1.7.10
field_150636_aF,moreTreesVariant,2,Imported from LegacyMappings-1.7.10
field_150637_aG,mutatedVariant,2,Imported from LegacyMappings-1.7.10
field_150638_aH,type,2,Imported from LegacyMappings-1.7.10
field_150629_aC,SUPER_BIRCH_TREE,2,Imported from LegacyMappings-1.7.10
field_150630_aD,BIRCH_TREE,2,Imported from LegacyMappings-1.7.10
field_150631_aE,ROOF_TREE,2,Imported from LegacyMappings-1.7.10
field_150632_aF,inventoryType,2,Imported from LegacyMappings-1.7.10
field_150612_aC,forestBiome,2,Imported from LegacyMappings-1.7.10
field_150613_aC,forestBiome,2,Imported from LegacyMappings-1.7.10
field_150615_aC,superIcy,2,Imported from LegacyMappings-1.7.10
field_150616_aD,iceSpike,2,Imported from LegacyMappings-1.7.10
field_150617_aE,icePatch,2,Imported from LegacyMappings-1.7.10
field_150614_aC,isEdge,2,Imported from LegacyMappings-1.7.10
field_150621_aC,clayBands,2,Imported from LegacyMappings-1.7.10
field_150622_aD,worldSeed,2,Imported from LegacyMappings-1.7.10
field_150623_aE,pillarNoise,2,Imported from LegacyMappings-1.7.10
field_150624_aF,pillarRoofNoise,2,Imported from LegacyMappings-1.7.10
field_150625_aG,clayBandsOffsetNoise,2,Imported from LegacyMappings-1.7.10
field_150626_aH,brycePillars,2,Imported from LegacyMappings-1.7.10
field_150620_aI,hasForest,2,Imported from LegacyMappings-1.7.10
field_150611_aD,baseBiome,2,Imported from LegacyMappings-1.7.10
field_150628_aC,sunflowers,2,Imported from LegacyMappings-1.7.10
field_150627_aC,SAVANNA_TREE,2,Imported from LegacyMappings-1.7.10
field_150639_aC,PINE_GENERATOR,2,Imported from LegacyMappings-1.7.10
field_150640_aD,SPRUCE_GENERATOR,2,Imported from LegacyMappings-1.7.10
field_150641_aE,MEGA_PINE_GENERATOR,2,Imported from LegacyMappings-1.7.10
field_150642_aF,MEGA_SPRUCE_GENERATOR,2,Imported from LegacyMappings-1.7.10
field_150643_aG,FOREST_ROCK_GENERATOR,2,Imported from LegacyMappings-1.7.10
field_150644_aH,inventoryType,2,Imported from LegacyMappings-1.7.10
field_149835_N,anvilIconNames,2,Imported from LegacyMappings-1.7.10
field_149836_O,anvilIcons,2,Imported from LegacyMappings-1.7.10
field_149834_a,anvilDamageNames,2,Imported from LegacyMappings-1.7.10
field_149833_b,anvilRenderSide,2,Imported from LegacyMappings-1.7.10
field_150067_a,name,2,Imported from LegacyMappings-1.7.10
field_150053_a,isPowered,2,Imported from LegacyMappings-1.7.10
field_150662_a,networkManager,2,Imported from LegacyMappings-1.7.10
field_150660_b,world,2,Imported from LegacyMappings-1.7.10
field_150661_c,x,2,Imported from LegacyMappings-1.7.10
field_150658_d,y,2,Imported from LegacyMappings-1.7.10
field_150659_e,z,2,Imported from LegacyMappings-1.7.10
field_150656_f,isPowered,2,Imported from LegacyMappings-1.7.10
field_150657_g,connectedRails,2,Imported from LegacyMappings-1.7.10
field_149982_M,iconSide,2,Imported from LegacyMappings-1.7.10
field_149983_N,iconTop,2,Imported from LegacyMappings-1.7.10
field_149981_a,bedDirections,2,Imported from LegacyMappings-1.7.10
field_149980_b,iconEnd,2,Imported from LegacyMappings-1.7.10
field_149783_u,useNeighborBrightness,2,Imported from LegacyMappings-1.7.10
field_149791_x,blockConstructorCalled,2,Imported from LegacyMappings-1.7.10
field_149961_a,rand,2,Imported from LegacyMappings-1.7.10
field_149960_b,iconBrewingStandBase,2,Imported from LegacyMappings-1.7.10
field_150047_a,wooden,2,Imported from LegacyMappings-1.7.10
field_150041_a,iconTop,2,Imported from LegacyMappings-1.7.10
field_150040_b,iconBottom,2,Imported from LegacyMappings-1.7.10
field_150039_M,iconInner,2,Imported from LegacyMappings-1.7.10
field_150038_a,iconTop,2,Imported from LegacyMappings-1.7.10
field_150037_b,iconBottom,2,Imported from LegacyMappings-1.7.10
field_149868_a,growthStageSprite,2,Imported from LegacyMappings-1.7.10
field_150030_M,iconBottom,2,Imported from LegacyMappings-1.7.10
field_150029_a,iconInner,2,Imported from LegacyMappings-1.7.10
field_150028_b,iconTop,2,Imported from LegacyMappings-1.7.10
field_149956_a,chestType,2,Imported from LegacyMappings-1.7.10
field_149955_b,rand,2,Imported from LegacyMappings-1.7.10
field_149989_a,cocoaSprite,2,Imported from LegacyMappings-1.7.10
field_147206_b,profileStartTime,2,Imported from LegacyMappings-1.7.10
field_147207_c,profileStartTick,2,Imported from LegacyMappings-1.7.10
field_150033_a,blockSprite,2,Imported from LegacyMappings-1.7.10
field_150035_a,spriteSide,2,Imported from LegacyMappings-1.7.10
field_150034_b,spriteFront,2,Imported from LegacyMappings-1.7.10
field_149867_a,icons,2,Imported from LegacyMappings-1.7.10
field_149958_a,sprites,2,Imported from LegacyMappings-1.7.10
field_150055_b,sprites,2,Imported from LegacyMappings-1.7.10
field_149914_a,isRepeaterPowered,2,Imported from LegacyMappings-1.7.10
field_150010_M,spriteSide,2,Imported from LegacyMappings-1.7.10
field_150009_a,VARIANTS,2,Imported from LegacyMappings-1.7.10
field_150008_b,spriteTop,2,Imported from LegacyMappings-1.7.10
field_149944_M,topSprite,2,Imported from LegacyMappings-1.7.10
field_149945_N,horizontalSprite,2,Imported from LegacyMappings-1.7.10
field_149946_O,verticalSprite,2,Imported from LegacyMappings-1.7.10
field_149942_b,rand,2,Imported from LegacyMappings-1.7.10
field_150017_a,spriteUpper,2,Imported from LegacyMappings-1.7.10
field_150016_b,spriteLower,2,Imported from LegacyMappings-1.7.10
field_149893_M,doublePlantBottomIcons,2,Imported from LegacyMappings-1.7.10
field_149894_N,doublePlantTopIcons,2,Imported from LegacyMappings-1.7.10
field_149892_a,TEXTURES,2,Imported from LegacyMappings-1.7.10
field_149891_b,sunflowerIcons,2,Imported from LegacyMappings-1.7.10
field_149947_P,dropBehavior,2,Imported from LegacyMappings-1.7.10
field_149816_M,distanceToGap,2,Imported from LegacyMappings-1.7.10
field_149815_a,adjacentSourceBlocks,2,Imported from LegacyMappings-1.7.10
field_149814_b,spreadDirections,2,Imported from LegacyMappings-1.7.10
field_149950_a,topSprite,2,Imported from LegacyMappings-1.7.10
field_149949_b,bottomSprite,2,Imported from LegacyMappings-1.7.10
field_149948_a,forcePlace,2,Imported from LegacyMappings-1.7.10
field_150023_a,iconEndPortalFrameTop,2,Imported from LegacyMappings-1.7.10
field_150022_b,iconEndPortalFrameEye,2,Imported from LegacyMappings-1.7.10
field_149824_a,iconDry,2,Imported from LegacyMappings-1.7.10
field_149823_b,iconWet,2,Imported from LegacyMappings-1.7.10
field_149827_a,blockSprite,2,Imported from LegacyMappings-1.7.10
field_149850_M,fireSprite,2,Imported from LegacyMappings-1.7.10
field_149849_a,encouragements,2,Imported from LegacyMappings-1.7.10
field_149848_b,flammabilities,2,Imported from LegacyMappings-1.7.10
field_149860_M,SPRITES,2,Imported from LegacyMappings-1.7.10
field_149861_N,sprites,2,Imported from LegacyMappings-1.7.10
field_149862_O,group,2,Imported from LegacyMappings-1.7.10
field_149859_a,RED_TYPES,2,Imported from LegacyMappings-1.7.10
field_149858_b,YELLOW_TYPES,2,Imported from LegacyMappings-1.7.10
field_149934_M,keepInventory,2,Imported from LegacyMappings-1.7.10
field_149935_N,iconTop,2,Imported from LegacyMappings-1.7.10
field_149936_O,iconFront,2,Imported from LegacyMappings-1.7.10
field_149933_a,random,2,Imported from LegacyMappings-1.7.10
field_149932_b,isBurning,2,Imported from LegacyMappings-1.7.10
field_149993_M,sideSnowedSprite,2,Imported from LegacyMappings-1.7.10
